drugid1,drugid2
DB01200,DB00856
DB00856,DB01200
DB01200,DB01609
DB01609,DB01200
DB01200,DB00705
DB00705,DB01200
DB01200,DB12161
DB12161,DB01200
DB01200,DB13679
DB13679,DB01200
DB01200,D03LGY
D03LGY,DB01200
DB01200,DB06414
DB06414,DB01200
DB01200,DB12500
DB12500,DB01200
DB01200,DB00619
DB00619,DB01200
DB01200,DB08824
DB08824,DB01200
DB01200,DB06636
DB06636,DB01200
DB01200,DB01167
DB01167,DB01200
DB01200,DB08820
DB08820,DB01200
DB01200,DB01322
DB01322,DB01200
DB01200,DB00448
DB00448,DB01200
DB01200,DB12070
DB12070,DB01200
DB01200,DB12130
DB12130,DB01200
DB01200,DB01043
DB01043,DB01200
DB01200,DB00902
DB00902,DB01200
DB01200,DB00348
DB00348,DB01200
DB01200,DB11632
DB11632,DB01200
DB01200,DB01619
DB01619,DB01200
DB01200,DB01201
DB01201,DB01200
DB01200,DB12332
DB12332,DB01200
DB01200,DB05521
DB05521,DB01200
DB01200,DB04844
DB04844,DB01200
DB01200,DB00792
DB00792,DB01200
DB01200,DB11915
DB11915,DB01200
DB01200,DB00582
DB00582,DB01200
DB00106,Pentamidine isethionate
Pentamidine isethionate,DB00106
DB05812,Pentamidine isethionate
Pentamidine isethionate,DB05812
DB00284,Pentamidine isethionate
Pentamidine isethionate,DB00284
DB00414,Pentamidine isethionate
Pentamidine isethionate,DB00414
DB13868,Pentamidine isethionate
Pentamidine isethionate,DB13868
DB00640,Pentamidine isethionate
Pentamidine isethionate,DB00640
Pentamidine isethionate,DB01001
DB01001,Pentamidine isethionate
DB00346,Pentamidine isethionate
Pentamidine isethionate,DB00346
DB06203,Pentamidine isethionate
Pentamidine isethionate,DB06203
DB01118,Pentamidine isethionate
Pentamidine isethionate,DB01118
DB06288,Pentamidine isethionate
Pentamidine isethionate,DB06288
DB00321,Pentamidine isethionate
Pentamidine isethionate,DB00321
DB00543,Pentamidine isethionate
Pentamidine isethionate,DB00543
DB00681,Pentamidine isethionate
Pentamidine isethionate,DB00681
DB00261,Pentamidine isethionate
Pentamidine isethionate,DB00261
DB11901,Pentamidine isethionate
Pentamidine isethionate,DB11901
DB00714,Pentamidine isethionate
Pentamidine isethionate,DB00714
DB01274,Pentamidine isethionate
Pentamidine isethionate,DB01274
DB01238,Pentamidine isethionate
Pentamidine isethionate,DB01238
DB01169,Pentamidine isethionate
Pentamidine isethionate,DB01169
DB06216,Pentamidine isethionate
Pentamidine isethionate,DB06216
DB00637,Pentamidine isethionate
Pentamidine isethionate,DB00637
DB00289,Pentamidine isethionate
Pentamidine isethionate,DB00289
DB00207,Pentamidine isethionate
Pentamidine isethionate,DB00207
DB01014,Pentamidine isethionate
Pentamidine isethionate,DB01014
DB08903,Pentamidine isethionate
Pentamidine isethionate,DB08903
DB01244,Pentamidine isethionate
Pentamidine isethionate,DB01244
DB00307,Pentamidine isethionate
Pentamidine isethionate,DB00307
DB01128,Pentamidine isethionate
Pentamidine isethionate,DB01128
DB09020,Pentamidine isethionate
Pentamidine isethionate,DB09020
DB00901,Pentamidine isethionate
Pentamidine isethionate,DB00901
DB06616,Pentamidine isethionate
Pentamidine isethionate,DB06616
DB00921,Pentamidine isethionate
Pentamidine isethionate,DB00921
DB08875,Pentamidine isethionate
Pentamidine isethionate,DB08875
DB08907,Pentamidine isethionate
Pentamidine isethionate,DB08907
DB09063,Pentamidine isethionate
Pentamidine isethionate,DB09063
DB00608,Pentamidine isethionate
Pentamidine isethionate,DB00608
DB00477,Pentamidine isethionate
Pentamidine isethionate,DB00477
DB00672,Pentamidine isethionate
Pentamidine isethionate,DB00672
DB00369,Pentamidine isethionate
Pentamidine isethionate,DB00369
DB00537,Pentamidine isethionate
Pentamidine isethionate,DB00537
DB00604,Pentamidine isethionate
Pentamidine isethionate,DB00604
DB00215,Pentamidine isethionate
Pentamidine isethionate,DB00215
DB00242,Pentamidine isethionate
Pentamidine isethionate,DB00242
DB01211,Pentamidine isethionate
Pentamidine isethionate,DB01211
DB00631,Pentamidine isethionate
Pentamidine isethionate,DB00631
DB00845,Pentamidine isethionate
Pentamidine isethionate,DB00845
DB01242,Pentamidine isethionate
Pentamidine isethionate,DB01242
DB00363,Pentamidine isethionate
Pentamidine isethionate,DB00363
DB08865,Pentamidine isethionate
Pentamidine isethionate,DB08865
DB06292,Pentamidine isethionate
Pentamidine isethionate,DB06292
DB01254,Pentamidine isethionate
Pentamidine isethionate,DB01254
DB00694,Pentamidine isethionate
Pentamidine isethionate,DB00694
DB01609,Pentamidine isethionate
Pentamidine isethionate,DB01609
DB08826,Pentamidine isethionate
Pentamidine isethionate,DB08826
DB06699,Pentamidine isethionate
Pentamidine isethionate,DB06699
DB01151,Pentamidine isethionate
Pentamidine isethionate,DB01151
DB12161,Pentamidine isethionate
Pentamidine isethionate,DB12161
DB05351,Pentamidine isethionate
Pentamidine isethionate,DB05351
DB00271,Pentamidine isethionate
Pentamidine isethionate,DB00271
DB00900,Pentamidine isethionate
Pentamidine isethionate,DB00900
DB00280,Pentamidine isethionate
Pentamidine isethionate,DB00280
DB00204,Pentamidine isethionate
Pentamidine isethionate,DB00204
DB00757,Pentamidine isethionate
Pentamidine isethionate,DB00757
DB00843,Pentamidine isethionate
Pentamidine isethionate,DB00843
DB01142,Pentamidine isethionate
Pentamidine isethionate,DB01142
DB00997,Pentamidine isethionate
Pentamidine isethionate,DB00997
DB04855,Pentamidine isethionate
Pentamidine isethionate,DB04855
DB00450,Pentamidine isethionate
Pentamidine isethionate,DB00450
DB00625,Pentamidine isethionate
Pentamidine isethionate,DB00625
DB09038,Pentamidine isethionate
Pentamidine isethionate,DB09038
DB11718,Pentamidine isethionate
Pentamidine isethionate,DB11718
DB00442,Pentamidine isethionate
Pentamidine isethionate,DB00442
DB11986,Pentamidine isethionate
Pentamidine isethionate,DB11986
DB08899,Pentamidine isethionate
Pentamidine isethionate,DB08899
DB00445,Pentamidine isethionate
Pentamidine isethionate,DB00445
DB08871,Pentamidine isethionate
Pentamidine isethionate,DB08871
DB11827,Pentamidine isethionate
Pentamidine isethionate,DB11827
DB00199,Pentamidine isethionate
Pentamidine isethionate,DB00199
DB01175,Pentamidine isethionate
Pentamidine isethionate,DB01175
DB00736,Pentamidine isethionate
Pentamidine isethionate,DB00736
DB12865,Pentamidine isethionate
Pentamidine isethionate,DB12865
DB01077,Pentamidine isethionate
Pentamidine isethionate,DB01077
DB01590,Pentamidine isethionate
Pentamidine isethionate,DB01590
DB04953,Pentamidine isethionate
Pentamidine isethionate,DB04953
DB00927,Pentamidine isethionate
Pentamidine isethionate,DB00927
DB08868,Pentamidine isethionate
Pentamidine isethionate,DB08868
DB01195,Pentamidine isethionate
Pentamidine isethionate,DB01195
DB00196,Pentamidine isethionate
Pentamidine isethionate,DB00196
DB01099,Pentamidine isethionate
Pentamidine isethionate,DB01099
DB00472,Pentamidine isethionate
Pentamidine isethionate,DB00472
DB00623,Pentamidine isethionate
Pentamidine isethionate,DB00623
DB00499,Pentamidine isethionate
Pentamidine isethionate,DB00499
DB00983,Pentamidine isethionate
Pentamidine isethionate,DB00983
DB00529,Pentamidine isethionate
Pentamidine isethionate,DB00529
DB11796,Pentamidine isethionate
Pentamidine isethionate,DB11796
DB00674,Pentamidine isethionate
Pentamidine isethionate,DB00674
DB01004,Pentamidine isethionate
Pentamidine isethionate,DB01004
DB01044,Pentamidine isethionate
Pentamidine isethionate,DB01044
DB01155,Pentamidine isethionate
Pentamidine isethionate,DB01155
DB12141,Pentamidine isethionate
Pentamidine isethionate,DB12141
DB11978,Pentamidine isethionate
Pentamidine isethionate,DB11978
DB00222,Pentamidine isethionate
Pentamidine isethionate,DB00222
DB01067,Pentamidine isethionate
Pentamidine isethionate,DB01067
DB01016,Pentamidine isethionate
Pentamidine isethionate,DB01016
DB09462,Pentamidine isethionate
Pentamidine isethionate,DB09462
DB00014,Pentamidine isethionate
Pentamidine isethionate,DB00014
DB00889,Pentamidine isethionate
Pentamidine isethionate,DB00889
DB00365,Pentamidine isethionate
Pentamidine isethionate,DB00365
DB01218,Pentamidine isethionate
Pentamidine isethionate,DB01218
DB00502,Pentamidine isethionate
Pentamidine isethionate,DB00502
DB01159,Pentamidine isethionate
Pentamidine isethionate,DB01159
DB06788,Pentamidine isethionate
Pentamidine isethionate,DB06788
DB01611,Pentamidine isethionate
Pentamidine isethionate,DB01611
DB00557,Pentamidine isethionate
Pentamidine isethionate,DB00557
DB00710,Pentamidine isethionate
Pentamidine isethionate,DB00710
DB00308,Pentamidine isethionate
Pentamidine isethionate,DB00308
DB01177,Pentamidine isethionate
Pentamidine isethionate,DB01177
DB04946,Pentamidine isethionate
Pentamidine isethionate,DB04946
DB00458,Pentamidine isethionate
Pentamidine isethionate,DB00458
DB05039,Pentamidine isethionate
Pentamidine isethionate,DB05039
DB08948,Pentamidine isethionate
Pentamidine isethionate,DB08948
DB04711,Pentamidine isethionate
Pentamidine isethionate,DB04711
DB01249,Pentamidine isethionate
Pentamidine isethionate,DB01249
DB01362,Pentamidine isethionate
Pentamidine isethionate,DB01362
DB08947,Pentamidine isethionate
Pentamidine isethionate,DB08947
DB09156,Pentamidine isethionate
Pentamidine isethionate,DB09156
DB09133,Pentamidine isethionate
Pentamidine isethionate,DB09133
DB09134,Pentamidine isethionate
Pentamidine isethionate,DB09134
DB09135,Pentamidine isethionate
Pentamidine isethionate,DB09135
DB00221,Pentamidine isethionate
Pentamidine isethionate,DB00221
DB01064,Pentamidine isethionate
Pentamidine isethionate,DB01064
DB09083,Pentamidine isethionate
Pentamidine isethionate,DB09083
DB14568,Pentamidine isethionate
Pentamidine isethionate,DB14568
DB01026,Pentamidine isethionate
Pentamidine isethionate,DB01026
DB12942,Pentamidine isethionate
Pentamidine isethionate,DB12942
DB00581,Pentamidine isethionate
Pentamidine isethionate,DB00581
DB00448,Pentamidine isethionate
Pentamidine isethionate,DB00448
DB01259,Pentamidine isethionate
Pentamidine isethionate,DB01259
DB12825,Pentamidine isethionate
Pentamidine isethionate,DB12825
DB09078,Pentamidine isethionate
Pentamidine isethionate,DB09078
DB00007,Pentamidine isethionate
Pentamidine isethionate,DB00007
DB13139,Pentamidine isethionate
Pentamidine isethionate,DB13139
DB01137,Pentamidine isethionate
Pentamidine isethionate,DB01137
DB01227,Pentamidine isethionate
Pentamidine isethionate,DB01227
DB08882,Pentamidine isethionate
Pentamidine isethionate,DB08882
DB01356,Pentamidine isethionate
Pentamidine isethionate,DB01356
DB09265,Pentamidine isethionate
Pentamidine isethionate,DB09265
DB04948,Pentamidine isethionate
Pentamidine isethionate,DB04948
DB00978,Pentamidine isethionate
Pentamidine isethionate,DB00978
DB00836,Pentamidine isethionate
Pentamidine isethionate,DB00836
DB13074,Pentamidine isethionate
Pentamidine isethionate,DB13074
DB11110,Pentamidine isethionate
Pentamidine isethionate,DB11110
DB09104,Pentamidine isethionate
Pentamidine isethionate,DB09104
DB00934,Pentamidine isethionate
Pentamidine isethionate,DB00934
DB00358,Pentamidine isethionate
Pentamidine isethionate,DB00358
DB00244,Pentamidine isethionate
Pentamidine isethionate,DB00244
DB00933,Pentamidine isethionate
Pentamidine isethionate,DB00933
DB00816,Pentamidine isethionate
Pentamidine isethionate,DB00816
DB00331,Pentamidine isethionate
Pentamidine isethionate,DB00331
DB00333,Pentamidine isethionate
Pentamidine isethionate,DB00333
DB01403,Pentamidine isethionate
Pentamidine isethionate,DB01403
DB01028,Pentamidine isethionate
Pentamidine isethionate,DB01028
DB01578,Pentamidine isethionate
Pentamidine isethionate,DB01578
DB00916,Pentamidine isethionate
Pentamidine isethionate,DB00916
DB06595,Pentamidine isethionate
Pentamidine isethionate,DB06595
DB00834,Pentamidine isethionate
Pentamidine isethionate,DB00834
DB00491,Pentamidine isethionate
Pentamidine isethionate,DB00491
DB00370,Pentamidine isethionate
Pentamidine isethionate,DB00370
DB00218,Pentamidine isethionate
Pentamidine isethionate,DB00218
DB00731,Pentamidine isethionate
Pentamidine isethionate,DB00731
DB04868,Pentamidine isethionate
Pentamidine isethionate,DB04868
DB00665,Pentamidine isethionate
Pentamidine isethionate,DB00665
DB01059,Pentamidine isethionate
Pentamidine isethionate,DB01059
DB00540,Pentamidine isethionate
Pentamidine isethionate,DB00540
DB01165,Pentamidine isethionate
Pentamidine isethionate,DB01165
DB00334,Pentamidine isethionate
Pentamidine isethionate,DB00334
DB09080,Pentamidine isethionate
Pentamidine isethionate,DB09080
DB01250,Pentamidine isethionate
Pentamidine isethionate,DB01250
DB00338,Pentamidine isethionate
Pentamidine isethionate,DB00338
DB00904,Pentamidine isethionate
Pentamidine isethionate,DB00904
DB11837,Pentamidine isethionate
Pentamidine isethionate,DB11837
DB09330,Pentamidine isethionate
Pentamidine isethionate,DB09330
DB00526,Pentamidine isethionate
Pentamidine isethionate,DB00526
DB12612,Pentamidine isethionate
Pentamidine isethionate,DB12612
DB01267,Pentamidine isethionate
Pentamidine isethionate,DB01267
DB00377,Pentamidine isethionate
Pentamidine isethionate,DB00377
DB00282,Pentamidine isethionate
Pentamidine isethionate,DB00282
DB06603,Pentamidine isethionate
Pentamidine isethionate,DB06603
DB00213,Pentamidine isethionate
Pentamidine isethionate,DB00213
DB01113,Pentamidine isethionate
Pentamidine isethionate,DB01113
DB06663,Pentamidine isethionate
Pentamidine isethionate,DB06663
DB06589,Pentamidine isethionate
Pentamidine isethionate,DB06589
DB00642,Pentamidine isethionate
Pentamidine isethionate,DB00642
Pentamidine isethionate,DB00556
DB00556,Pentamidine isethionate
Pentamidine isethionate,DB00850
DB00850,Pentamidine isethionate
Pentamidine isethionate,DB04824
DB04824,Pentamidine isethionate
Pentamidine isethionate,DB05316
DB05316,Pentamidine isethionate
Pentamidine isethionate,DB01100
DB01100,Pentamidine isethionate
Pentamidine isethionate,DB01132
DB01132,Pentamidine isethionate
Pentamidine isethionate,DB01291
DB01291,Pentamidine isethionate
Pentamidine isethionate,DB11642
DB11642,Pentamidine isethionate
Pentamidine isethionate,DB12615
DB12615,Pentamidine isethionate
Pentamidine isethionate,DB01263
DB01263,Pentamidine isethionate
Pentamidine isethionate,DB01278
DB01278,Pentamidine isethionate
Pentamidine isethionate,DB01087
DB01087,Pentamidine isethionate
Pentamidine isethionate,DB01599
DB01599,Pentamidine isethionate
Pentamidine isethionate,DB01035
DB01035,Pentamidine isethionate
Pentamidine isethionate,DB00433
DB00433,Pentamidine isethionate
Pentamidine isethionate,DB00420
DB00420,Pentamidine isethionate
Pentamidine isethionate,DB01069
DB01069,Pentamidine isethionate
Pentamidine isethionate,DB01182
DB01182,Pentamidine isethionate
Pentamidine isethionate,DB00818
DB00818,Pentamidine isethionate
DB00647,Pentamidine isethionate
Pentamidine isethionate,DB00647
Pentamidine isethionate,DB00344
DB00344,Pentamidine isethionate
Pentamidine isethionate,DB01224
DB01224,Pentamidine isethionate
Pentamidine isethionate,DB00908
DB00908,Pentamidine isethionate
Pentamidine isethionate,DB00468
DB00468,Pentamidine isethionate
Pentamidine isethionate,DB01129
DB01129,Pentamidine isethionate
Pentamidine isethionate,DB00243
DB00243,Pentamidine isethionate
Pentamidine isethionate,DB14761
DB14761,Pentamidine isethionate
Pentamidine isethionate,DB00912
DB00912,Pentamidine isethionate
Pentamidine isethionate,DB11730
DB11730,Pentamidine isethionate
Pentamidine isethionate,DB08864
DB08864,Pentamidine isethionate
Pentamidine isethionate,DB00734
DB00734,Pentamidine isethionate
Pentamidine isethionate,DB00867
DB00867,Pentamidine isethionate
Pentamidine isethionate,DB00989
DB00989,Pentamidine isethionate
Pentamidine isethionate,DB06176
DB06176,Pentamidine isethionate
Pentamidine isethionate,DB00412
DB00412,Pentamidine isethionate
Pentamidine isethionate,DB12332
DB12332,Pentamidine isethionate
Pentamidine isethionate,DB00938
DB00938,Pentamidine isethionate
Pentamidine isethionate,DB01232
DB01232,Pentamidine isethionate
Pentamidine isethionate,DB06335
DB06335,Pentamidine isethionate
Pentamidine isethionate,DB15685
DB15685,Pentamidine isethionate
Pentamidine isethionate,DB13928
DB13928,Pentamidine isethionate
Pentamidine isethionate,DB01104
DB01104,Pentamidine isethionate
Pentamidine isethionate,DB01236
DB01236,Pentamidine isethionate
Pentamidine isethionate,DB12371
DB12371,Pentamidine isethionate
Pentamidine isethionate,DB00877
DB00877,Pentamidine isethionate
Pentamidine isethionate,DB01261
DB01261,Pentamidine isethionate
Pentamidine isethionate,DB01591
DB01591,Pentamidine isethionate
Pentamidine isethionate,DB00398
DB00398,Pentamidine isethionate
Pentamidine isethionate,DB00489
DB00489,Pentamidine isethionate
Pentamidine isethionate,DB01208
DB01208,Pentamidine isethionate
Pentamidine isethionate,DB01015
DB01015,Pentamidine isethionate
Pentamidine isethionate,DB00795
DB00795,Pentamidine isethionate
Pentamidine isethionate,DB01268
DB01268,Pentamidine isethionate
Pentamidine isethionate,DB00382
DB00382,Pentamidine isethionate
Pentamidine isethionate,DB00864
DB00864,Pentamidine isethionate
Pentamidine isethionate,DB00675
DB00675,Pentamidine isethionate
Pentamidine isethionate,DB06402
DB06402,Pentamidine isethionate
Pentamidine isethionate,DB01265
DB01265,Pentamidine isethionate
Pentamidine isethionate,DB00976
DB00976,Pentamidine isethionate
Pentamidine isethionate,DB06287
DB06287,Pentamidine isethionate
Pentamidine isethionate,DB14126
DB14126,Pentamidine isethionate
Pentamidine isethionate,DB09299
DB09299,Pentamidine isethionate
Pentamidine isethionate,DB00871
DB00871,Pentamidine isethionate
Pentamidine isethionate,DB00342
DB00342,Pentamidine isethionate
Pentamidine isethionate,DB04844
DB04844,Pentamidine isethionate
Pentamidine isethionate,DB01041
DB01041,Pentamidine isethionate
Pentamidine isethionate,DB00679
DB00679,Pentamidine isethionate
Pentamidine isethionate,DB00697
DB00697,Pentamidine isethionate
Pentamidine isethionate,DB00839
DB00839,Pentamidine isethionate
Pentamidine isethionate,DB01124
DB01124,Pentamidine isethionate
Pentamidine isethionate,DB00539
DB00539,Pentamidine isethionate
Pentamidine isethionate,DB00193
DB00193,Pentamidine isethionate
Pentamidine isethionate,DB00656
DB00656,Pentamidine isethionate
Pentamidine isethionate,DB12245
DB12245,Pentamidine isethionate
Pentamidine isethionate,DB00831
DB00831,Pentamidine isethionate
Pentamidine isethionate,DB00508
DB00508,Pentamidine isethionate
DB01246,Pentamidine isethionate
Pentamidine isethionate,DB01246
Pentamidine isethionate,DB00726
DB00726,Pentamidine isethionate
Pentamidine isethionate,DB06825
DB06825,Pentamidine isethionate
Pentamidine isethionate,DB00197
DB00197,Pentamidine isethionate
Pentamidine isethionate,DB00577
DB00577,Pentamidine isethionate
Pentamidine isethionate,DB11915
DB11915,Pentamidine isethionate
Pentamidine isethionate,DB01610
DB01610,Pentamidine isethionate
Pentamidine isethionate,DB05294
DB05294,Pentamidine isethionate
Pentamidine isethionate,DB00862
DB00862,Pentamidine isethionate
Pentamidine isethionate,DB00067
DB00067,Pentamidine isethionate
Pentamidine isethionate,DB08881
DB08881,Pentamidine isethionate
Pentamidine isethionate,DB00285
DB00285,Pentamidine isethionate
Pentamidine isethionate,DB00582
DB00582,Pentamidine isethionate
Pentamidine isethionate,DB00943
DB00943,Pentamidine isethionate
Pentamidine isethionate,DB00495
DB00495,Pentamidine isethionate
Pentamidine isethionate,DB00246
DB00246,Pentamidine isethionate
Pentamidine isethionate,DB00399
DB00399,Pentamidine isethionate
DB00106,DB12141
DB12141,DB00106
DB05812,DB12141
DB12141,DB05812
DB00381,DB12141
DB12141,DB00381
DB09020,DB12141
DB12141,DB09020
DB00901,DB12141
DB12141,DB00901
DB00237,DB12141
DB12141,DB00237
DB08875,DB12141
DB12141,DB08875
DB11791,DB12141
DB12141,DB11791
DB01197,DB12141
DB12141,DB01197
DB00257,DB12141
DB12141,DB00257
DB00445,DB12141
DB12141,DB00445
DB08874,DB12141
DB12141,DB08874
DB08868,DB12141
DB12141,DB08868
DB00623,DB12141
DB12141,DB00623
DB00499,DB12141
DB12141,DB00499
DB01319,DB12141
DB12141,DB01319
DB12141,DB09462
DB09462,DB12141
DB12141,DB01159
DB01159,DB12141
DB12141,DB09053
DB09053,DB12141
DB12141,DB01177
DB01177,DB12141
DB12141,DB00224
DB00224,DB12141
DB12141,DB00221
DB00221,DB12141
DB12141,DB01064
DB01064,DB12141
DB12141,DB12942
DB12942,DB12141
DB12141,DB00581
DB00581,DB12141
DB12141,DB13139
DB13139,DB12141
DB12141,DB09237
DB09237,DB12141
DB12141,DB12130
DB12130,DB12141
DB12141,DB11110
DB11110,DB12141
DB12141,DB09104
DB09104,DB12141
DB12141,DB00816
DB00816,DB12141
DB12141,DB05528
DB05528,DB12141
DB12141,DB00704
DB00704,DB12141
DB12141,DB00238
DB00238,DB12141
DB12141,DB00665
DB00665,DB12141
DB12141,DB00850
DB00850,DB12141
DB12141,DB04824
DB04824,DB12141
DB12141,DB01291
DB01291,DB12141
DB12141,DB00867
DB00867,DB12141
DB12141,DB00989
DB00989,DB12141
DB12141,DB15685
DB15685,DB12141
DB12141,DB00421
DB00421,DB12141
DB12141,DB00382
DB00382,DB12141
DB12141,DB14218
DB14218,DB12141
DB12141,DB01041
DB01041,DB12141
DB12141,DB00352
DB00352,DB12141
DB12141,DB00831
DB00831,DB12141
DB12141,DB08867
DB08867,DB12141
DB12141,DB02745
DB02745,DB12141
DB12141,DB11915
DB11915,DB12141
DB12141,DB00067
DB00067,DB12141
DB12141,DB14975
DB14975,DB12141
DB11995,DB00564
DB00564,DB11995
DB11995,DB01039
DB01039,DB11995
DB11995,DB00348
DB00348,DB11995
DB11995,DB12978
DB12978,DB11995
DB11995,DB01201
DB01201,DB11995
DB05812,DB06077
DB06077,DB05812
DB00284,DB06077
DB06077,DB00284
DB01193,DB06077
DB06077,DB01193
DB00414,DB06077
DB06077,DB00414
DB09488,DB06077
DB06077,DB09488
DB00346,DB06077
DB06077,DB00346
DB06203,DB06077
DB06077,DB06203
DB11640,DB06077
DB06077,DB11640
DB00594,DB06077
DB06077,DB00594
DB01118,DB06077
DB06077,DB01118
DB00381,DB06077
DB06077,DB00381
DB01612,DB06077
DB06077,DB01612
DB00335,DB06077
DB06077,DB00335
DB00719,DB06077
DB06077,DB00719
DB08822,DB06077
DB06077,DB08822
DB00542,DB06077
DB06077,DB00542
DB00436,DB06077
DB06077,DB00436
DB00562,DB06077
DB06077,DB00562
DB01244,DB06077
DB06077,DB01244
DB00195,DB06077
DB06077,DB00195
DB01128,DB06077
DB06077,DB01128
DB00612,DB06077
DB06077,DB00612
DB00887,DB06077
DB06077,DB00887
DB00490,DB06077
DB06077,DB00490
DB08907,DB06077
DB06077,DB08907
DB13919,DB06077
DB06077,DB13919
DB01197,DB06077
DB06077,DB01197
DB06077,DB11186
DB11186,DB06077
DB00521,DB06077
DB06077,DB00521
DB01136,DB06077
DB06077,DB01136
DB09063,DB06077
DB06077,DB09063
DB04837,DB06077
DB06077,DB04837
DB00446,DB06077
DB06077,DB00446
DB08936,DB06077
DB06077,DB08936
DB00880,DB06077
DB06077,DB00880
DB00672,DB06077
DB06077,DB00672
DB00310,DB06077
DB06077,DB00310
DB00501,DB06077
DB06077,DB00501
DB00257,DB06077
DB06077,DB00257
DB04838,DB06077
DB06077,DB04838
DB06292,DB06077
DB06077,DB06292
DB01089,DB06077
DB06077,DB01089
DB13679,DB06077
DB06077,DB13679
DB01119,DB06077
DB06077,DB01119
D03LGY,DB06077
DB06077,D03LGY
DB00988,DB06077
DB06077,DB00988
DB12301,DB06077
DB06077,DB12301
